SKU,Name,Image,colour1,percent1,colour2,percent2,colour3,percent3
010086641004,"Alien: Isolation Xbox One","https://dynamic.indigoimages.ca/gifts/010086641004.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BLACK,60.0,GREEN,23.0,GREY/WHITE,8.0
010984003065,"T-REX BIG BITE","https://dynamic.indigoimages.ca/gifts/010984003065.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BROWN,62.0
010984003072,"GREAT WHITE BIG BITE","https://dynamic.indigoimages.ca/gifts/010984003072.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,53.0,BROWN,21.0,PINK,14.0
010984027009,"Sands Alive! Glow Starter Set by Sands Alive","https://dynamic.indigoimages.ca/gifts/010984027009.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREEN,43.0
010984030061,"Bag O'Dirt","https://dynamic.indigoimages.ca/gifts/010984030061.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BLUE,25.0,BROWN,21.0,GREY/WHITE,20.0
010984098009,"Play Visions Water Painting Set by Incredible Novelties","https://dynamic.indigoimages.ca/gifts/010984098009.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BLUE,49.0
010984250018,"Sands Alive 1lb Bulk Bag - Blue  by Sands Alive","https://dynamic.indigoimages.ca/gifts/010984250018.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BLUE,41.0
010984250032,"Sands Alive 1lb Bulk Bag - Green by Sands Alive","https://dynamic.indigoimages.ca/gifts/010984250032.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BLUE,28.0,GREY/WHITE,20.0,GREEN,17.0
010984250049,"Sands Alive 1lb Bulk Bag - Purple  by Sands Alive","https://dynamic.indigoimages.ca/gifts/010984250049.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BLUE,29.0,PINK,16.0,GREY/WHITE,15.0
011543346012,"CAT Mini Machines 5 Pack ","https://dynamic.indigoimages.ca/gifts/011543346012.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BROWN,34.0,GREY/WHITE,24.0,BLACK,22.0
011543347897,"CAT Big Rev Up Machine Dump Truck ","https://dynamic.indigoimages.ca/gifts/011543347897.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BROWN,30.0,YELLOW,27.0,BLACK,14.0
011543366393,"CAT Big Builder RC Excavator  by CAT","https://dynamic.indigoimages.ca/gifts/011543366393.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",YELLOW,37.0,BLACK,23.0,BROWN,14.0
011543820406,"CAT Mini Worker 3 Pack  by CAT","https://dynamic.indigoimages.ca/gifts/011543820406.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BROWN,30.0,YELLOW,23.0,GREY/WHITE,20.0
011543820611,"CAT Sand Set Dumptruck","https://dynamic.indigoimages.ca/gifts/011543820611.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",YELLOW,35.0,BROWN,22.0,GREY/WHITE,22.0
011964407552,"Dr. Seuss Cat In The Hat Plush","https://dynamic.indigoimages.ca/gifts/011964407552.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,37.0,BLACK,33.0,RED,13.0
011964408474,"Winkel ","https://dynamic.indigoimages.ca/gifts/011964408474.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BLUE,20.0,PURPLE,17.0,ORANGE,16.0
011964421367,"Groovy Girl Seraphina by Manhattan Toy","https://dynamic.indigoimages.ca/gifts/011964421367.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",PINK,79.0
011964427352,"Groovy Girls Snazzy Sleeper by Manhattan Toy","https://dynamic.indigoimages.ca/gifts/011964427352.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BLUE,21.0,GREY/WHITE,20.0,PINK,18.0
011964443048,"Debut Dazzle by Manhattan Toy","https://dynamic.indigoimages.ca/gifts/011964443048.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",PINK,27.0,YELLOW,24.0,BLUE,14.0
011964443772,"Cat in the Hat Activity Cat","https://dynamic.indigoimages.ca/gifts/011964443772.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",RED,36.0,GREY/WHITE,16.0,BLACK,16.0
011964445264,"Baby Stella Boy by Manhattan Toy","https://dynamic.indigoimages.ca/gifts/011964445264.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,38.0,BLUE,24.0,PINK,21.0
011964446988,"Fraggle Rock Jr. Gorg","https://dynamic.indigoimages.ca/gifts/011964446988.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BROWN,52.0
011964452033,"Groovy Girls Craftalicious Cake Creations by Groovy Girls","https://dynamic.indigoimages.ca/gifts/011964452033.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",PINK,33.0,YELLOW,25.0,BROWN,13.0
011964452040,"Groovy Girls Craftalicious Cupcake Creations by Groovy Girls","https://dynamic.indigoimages.ca/gifts/011964452040.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",PINK,39.0,YELLOW,28.0,BROWN,12.0
011964452057,"Groovy Girls Paint-it-Cool Bag by Groovy Girls","https://dynamic.indigoimages.ca/gifts/011964452057.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",YELLOW,31.0,PINK,28.0,GREY/WHITE,16.0
011964456147,"Motorworks Ground Effects 1.0","https://dynamic.indigoimages.ca/gifts/011964456147.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,52.0,BLACK,23.0,BROWN,10.0
011964456154,"Motorworks Street Drifter 1.0","https://dynamic.indigoimages.ca/gifts/011964456154.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BROWN,32.0,YELLOW,18.0,RED,17.0
011964456246,"Baby Stella Front Carrier by Manhattan Toy","https://dynamic.indigoimages.ca/gifts/011964456246.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,38.0,PINK,29.0,GREEN,9.0
011964471058,"Groovy Girls Skylar by Groovy Girls","https://dynamic.indigoimages.ca/gifts/011964471058.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BLUE,32.0,GREY/WHITE,30.0,PINK,14.0
011964471386,"Groovy Girls Princess Ella by Groovy Girls","https://dynamic.indigoimages.ca/gifts/011964471386.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",PURPLE,40.0,GREY/WHITE,29.0,BROWN,15.0
011964472390,"Groovy Girls Doll Springtime Easter Elisa","https://dynamic.indigoimages.ca/gifts/011964472390.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,28.0,BROWN,22.0,PINK,20.0
011964473038,"Baby Stella Bouncy Chair by Manhattan Toy","https://dynamic.indigoimages.ca/gifts/011964473038.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,56.0
011964473045,"Baby Stella Darling Dish Set by Manhattan Toy","https://dynamic.indigoimages.ca/gifts/011964473045.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,63.0,BLUE,21.0,GREEN,9.0
011964473052,"Puffalicious Coat","https://dynamic.indigoimages.ca/gifts/011964473052.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",PURPLE,61.0,PINK,29.0
011964473069,"Darling Denim","https://dynamic.indigoimages.ca/gifts/011964473069.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",PINK,23.0,RED,21.0,BLUE,17.0
011964473335,"WEE BABY STELLA FEEDING SET by Manhattan Toy","https://dynamic.indigoimages.ca/gifts/011964473335.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,58.0
011964473342,"WEE BABY STELLA CHANGING SET by Manhattan Toy","https://dynamic.indigoimages.ca/gifts/011964473342.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,52.0
011964473380,"WEE BABY STELLA BASSINET by Manhattan Toy","https://dynamic.indigoimages.ca/gifts/011964473380.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,50.0,PINK,32.0
011964473786,"WEE BABY STELLA DIAPER BAG by Manhattan Toy","https://dynamic.indigoimages.ca/gifts/011964473786.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,38.0,PINK,25.0,BLUE,18.0
011964473809,"WEE BABY STELLA PLAY GYM by Manhattan Toy","https://dynamic.indigoimages.ca/gifts/011964473809.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,63.0,PINK,26.0,GREEN,6.0
011964473823,"WEE BABY STELLA BIRTHDAY DELUXE SET by Manhattan Toy","https://dynamic.indigoimages.ca/gifts/011964473823.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,39.0,PINK,25.0,BLUE,18.0
011964473854,"WEE BABY STELLA PEACH SLEEPY TIME SCENTS SET by Manhattan Toy","https://dynamic.indigoimages.ca/gifts/011964473854.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",PINK,34.0,GREY/WHITE,23.0,BROWN,16.0
011964473878,"WEE BABY STELLA BEIGE by Manhattan Toy","https://dynamic.indigoimages.ca/gifts/011964473878.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",PINK,55.0,BROWN,34.0
011964473953,"Groovy Girls Style Scents - Lilly & Parfait by Groovy Girls","https://dynamic.indigoimages.ca/gifts/011964473953.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",PINK,28.0,BROWN,18.0,BLUE,18.0
011964473977,"Groovy Girls Style Scents - Mia & Taffy","https://dynamic.indigoimages.ca/gifts/011964473977.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",PINK,41.0,GREY/WHITE,26.0,BROWN,10.0
011964474257,"WEE BABY STELLA PEACH by Manhattan Toy","https://dynamic.indigoimages.ca/gifts/011964474257.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",PINK,74.0
011964474271,"WEE BABY STELLA TRAVEL TIME CARRIER SET by Manhattan Toy","https://dynamic.indigoimages.ca/gifts/011964474271.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,54.0
011964474820,"Sweet Dreams Baby Stella Doll by Baby Stella","https://dynamic.indigoimages.ca/gifts/011964474820.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",PURPLE,35.0,GREY/WHITE,34.0,PINK,21.0
011964474844,"Baby Stella Brunette Doll by Baby Stella","https://dynamic.indigoimages.ca/gifts/011964474844.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",PINK,37.0,GREY/WHITE,26.0,BLACK,15.0
011964474851,"Baby Stella Peach Doll by Manhattan Toy","https://dynamic.indigoimages.ca/gifts/011964474851.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",PINK,53.0,GREY/WHITE,30.0,BROWN,11.0
011964474868,"Baby Stella Blonde Doll by Baby Stella","https://dynamic.indigoimages.ca/gifts/011964474868.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,53.0,PINK,20.0,YELLOW,10.0
011964476893,"Baby Stella-Anchors Away Outfit by Manhattan Toy","https://dynamic.indigoimages.ca/gifts/011964476893.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BLUE,53.0,GREY/WHITE,34.0
011964476909,"Baby Stella-Liberty Dress & Sandals Outfit by Manhattan Toy","https://dynamic.indigoimages.ca/gifts/011964476909.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BLUE,52.0
011964476923,"Groovy Girls Fairybelles Nissa by Groovy Girls","https://dynamic.indigoimages.ca/gifts/011964476923.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,25.0,PURPLE,24.0,BLUE,17.0
014633730883,"Madden NFL 25 XB360 ","https://dynamic.indigoimages.ca/gifts/014633730883.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,35.0,BLUE,24.0,GREEN,19.0
014633731439,"Battlefield 4 PS3 ","https://dynamic.indigoimages.ca/gifts/014633731439.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,31.0,BLACK,23.0,BLUE,22.0
014633731446,"Battlefield 4 XB360 ","https://dynamic.indigoimages.ca/gifts/014633731446.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,30.0,BLUE,21.0,BLACK,19.0
014633732030,"FIFA 14 PS4 ","https://dynamic.indigoimages.ca/gifts/014633732030.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BLACK,33.0,BLUE,21.0,GREY/WHITE,17.0
011964476930,"Groovy Girl -Fairybelle -Cricket by Groovy Girls","https://dynamic.indigoimages.ca/gifts/011964476930.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",PINK,55.0
011964476947,"Groovy Girls Fairybelles Breena by Groovy Girls","https://dynamic.indigoimages.ca/gifts/011964476947.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BLUE,35.0,PINK,19.0,GREEN,13.0
011964476954,"Little Jurassics Plush Blue Herb by Manhattan Toy","https://dynamic.indigoimages.ca/gifts/011964476954.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BLUE,97.0
011964476961,"Little Jurassics Plush Aqua Green Chomp by Manhattan Toy","https://dynamic.indigoimages.ca/gifts/011964476961.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BLUE,86.0
011964476978,"Little Jurassics Plush Orange Rory by Manhattan Toy","https://dynamic.indigoimages.ca/gifts/011964476978.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",PINK,52.0,ORANGE,27.0,RED,19.0
011964478156,"Baby Stella Cuddle Blanket  by Baby Stella","https://dynamic.indigoimages.ca/gifts/011964478156.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,70.0,PINK,27.0
011964478316,"WEE BABY STELLA BEIGE SLEEPY TIME SCENTS SET by Manhattan Toy","https://dynamic.indigoimages.ca/gifts/011964478316.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,41.0
012193803603,"Squishable Great White Shark","https://dynamic.indigoimages.ca/gifts/012193803603.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,91.0
012381177301,"Chamberlain MyQ Garage by Chamberlain","https://dynamic.indigoimages.ca/gifts/012381177301.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BLACK,85.0
012914083246,"Digital Bath Temperature Tester - Turtle  by Summer Infant","https://dynamic.indigoimages.ca/gifts/012914083246.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREEN,38.0,BLUE,22.0,GREY/WHITE,16.0
012914191866,"Large Baby Bather  by Summer Infant","https://dynamic.indigoimages.ca/gifts/012914191866.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BLUE,75.0
012914284339,"Peek Internet Baby Monitor System  by Summer Infant","https://dynamic.indigoimages.ca/gifts/012914284339.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,82.0
012914289730,"Summer Infant Side by Side Split-Screen Video Monitoring Set by Summer Infant","https://dynamic.indigoimages.ca/gifts/012914289730.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,70.0
012914293539,"Summer Infant Baby Glow Video Monitor & Projection Camera by Summer Infant","https://dynamic.indigoimages.ca/gifts/012914293539.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,60.0,BLACK,27.0
014633732085,"Madden NFL 25 Xbox One","https://dynamic.indigoimages.ca/gifts/014633732085.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BLACK,30.0,GREY/WHITE,28.0,GREEN,15.0
014633732092,"NBA Live 14 Xbox One","https://dynamic.indigoimages.ca/gifts/014633732092.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BROWN,30.0,BLACK,25.0,GREY/WHITE,19.0
014633732214,"Titanfall XB360","https://dynamic.indigoimages.ca/gifts/014633732214.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BROWN,32.0,GREY/WHITE,25.0,BLACK,24.0
012914295533,"Summer Infant Babble Band by Summer Infant","https://dynamic.indigoimages.ca/gifts/012914295533.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,86.0
013388911103,"Resident Evil 6 XB360 ","https://dynamic.indigoimages.ca/gifts/013388911103.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BLUE,58.0,BLACK,27.0
013388911110,"Resident Evil 6 Archives XB360 ","https://dynamic.indigoimages.ca/gifts/013388911110.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BLACK,81.0
013388912094,"Resident Evil 6 PS3 ","https://dynamic.indigoimages.ca/gifts/013388912094.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BLUE,59.0,BLACK,29.0
013388912124,"Lost Planet 3 PS3 ","https://dynamic.indigoimages.ca/gifts/013388912124.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BLUE,43.0,GREY/WHITE,25.0,BLACK,7.0
013964343762,"Tenzi by Zibbers","https://dynamic.indigoimages.ca/gifts/013964343762.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,35.0,BROWN,15.0,PINK,13.0
013964764314,"Travel Kit: 3-in-1 Multi-Nutritive Oil for Body Bath and Hair  by Nuworld Botanicals","https://dynamic.indigoimages.ca/gifts/013964764314.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BROWN,18.0,BLUE,18.0,PINK,16.0
013964788136,"Anxiety Relief Whipped Borage Oil Hand & Foot Butter by Nuworld Botanicals","https://dynamic.indigoimages.ca/gifts/013964788136.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BLACK,37.0,PURPLE,33.0,GREY/WHITE,26.0
013964788150,"Energy Boost Whipped Borage Oil Hand & Foot Butter  by Nuworld Botanicals","https://dynamic.indigoimages.ca/gifts/013964788150.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BLACK,36.0,BROWN,25.0,GREY/WHITE,20.0
013964788167,"Meditation Whipped Borage Oil Hand & Foot Butter by Nuworld Botanicals","https://dynamic.indigoimages.ca/gifts/013964788167.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",PURPLE,38.0,BLACK,35.0,GREY/WHITE,18.0
013964788174,"Stress Relief Whipped Borage Oil Hand & Foot Butter  by Nuworld Botanicals","https://dynamic.indigoimages.ca/gifts/013964788174.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BLACK,37.0,BLUE,34.0,GREY/WHITE,26.0
013964859362,"Wine Twirls  Set of 4","https://dynamic.indigoimages.ca/gifts/013964859362.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,53.0,BROWN,29.0,PINK,12.0
013964859379,"Whisky Stones - Set of 9","https://dynamic.indigoimages.ca/gifts/013964859379.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,31.0,BLACK,30.0,BROWN,26.0
013964962901,"Aromatherapy Personals Anxiety Relief Gift Set  by Nuworld Botanicals","https://dynamic.indigoimages.ca/gifts/013964962901.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,50.0,BLACK,25.0,PURPLE,13.0
013964962918,"Aromatherapy Personals Stress Relief Gift Set  by Nuworld Botanicals","https://dynamic.indigoimages.ca/gifts/013964962918.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,53.0,BLACK,21.0,BLUE,19.0
014292630494,"Bumkins Melamine Bowl Batman by Bumkins","https://dynamic.indigoimages.ca/gifts/014292630494.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BLACK,51.0,GREY/WHITE,34.0
014292630500,"Bumkins Melamine Bowl Superman by Bumkins","https://dynamic.indigoimages.ca/gifts/014292630500.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BLUE,87.0
014292630517,"Bumkins Melamine Bowl Wonderwoman by Bumkins","https://dynamic.indigoimages.ca/gifts/014292630517.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BLUE,62.0
014292630531,"Bumkins Melamine Plate Superman by Bumkins","https://dynamic.indigoimages.ca/gifts/014292630531.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BLUE,62.0
014292630784,"Bumkins Caped Superbib Batman by Bumkins","https://dynamic.indigoimages.ca/gifts/014292630784.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BLACK,41.0,BLUE,22.0,GREEN,14.0
014292630791,"Bumkins Caped Superbib Superman  by Bumkins","https://dynamic.indigoimages.ca/gifts/014292630791.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",RED,61.0,BLUE,25.0,PINK,5.0
014292630807,"Bumkins Caped Superbib Wonder Woman by Bumkins","https://dynamic.indigoimages.ca/gifts/014292630807.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",YELLOW,61.0,RED,23.0,BLUE,7.0
014292631224,"Bumkins Silicone Teether Batman by Bumkins","https://dynamic.indigoimages.ca/gifts/014292631224.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BLACK,84.0
014292631231,"Bumkins Silicone Teether Superman by Bumkins","https://dynamic.indigoimages.ca/gifts/014292631231.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",RED,90.0
014292631248,"Bumkins Silicone Teether Wonder Woman ","https://dynamic.indigoimages.ca/gifts/014292631248.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",YELLOW,88.0
014292631286,"Bumkins Silicone Teether Batgirl by Bumkins","https://dynamic.indigoimages.ca/gifts/014292631286.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",PURPLE,66.0,BLUE,28.0
014292631293,"Bumkins Silicone Teether Supergirl","https://dynamic.indigoimages.ca/gifts/014292631293.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",PINK,80.0
014292631583,"Bumkins Caped Diaper Superman by Bumkins","https://dynamic.indigoimages.ca/gifts/014292631583.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",RED,69.0
014292637271,"Bumkins Nintendo - Silicone Teethers - NES Controller by Bumkins","https://dynamic.indigoimages.ca/gifts/014292637271.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,50.0,BLACK,37.0
